Date,Product_ID,Product,Category,Store,City,Price,Discount,Promotion,Inventory,Sales
2024-12-18,P002,Smartphone,Electronics,S02,Mumbai,24140,0,0,130,15
2024-12-19,P002,Smartphone,Electronics,S02,Mumbai,19024,15,1,96,34
2024-12-20,P002,Smartphone,Electronics,S02,Mumbai,23433,0,0,80,16
2024-12-21,P002,Smartphone,Electronics,S02,Mumbai,22701,0,0,57,23
2024-12-22,P002,Smartphone,Electronics,S02,Mumbai,24360,5,0,152,17
2024-12-23,P002,Smartphone,Electronics,S02,Mumbai,24272,0,0,138,14
2024-12-24,P002,Smartphone,Electronics,S02,Mumbai,26003,0,0,120,18
2024-12-25,P002,Smartphone,Electronics,S02,Mumbai,21648,0,0,96,24
2024-12-26,P002,Smartphone,Electronics,S02,Mumbai,26385,0,0,81,15
2024-12-27,P002,Smartphone,Electronics,S02,Mumbai,22983,0,0,68,13
2024-12-28,P002,Smartphone,Electronics,S02,Mumbai,26222,0,0,48,20
2024-12-29,P002,Smartphone,Electronics,S02,Mumbai,20622,8,0,28,20
2024-12-30,P002,Smartphone,Electronics,S02,Mumbai,22344,5,0,160,15
2024-12-31,P002,Smartphone,Electronics,S02,Mumbai,25250,5,0,144,16
2023-01-01,P002,Smartphone,Electronics,S03,Delhi,22872,0,0,202,10
2023-01-02,P002,Smartphone,Electronics,S03,Delhi,20393,5,0,190,12
2023-01-03,P002,Smartphone,Electronics,S03,Delhi,24128,0,0,180,10
2023-01-04,P002,Smartphone,Electronics,S03,Delhi,26624,0,0,174,6
2023-01-05,P002,Smartphone,Electronics,S03,Delhi,24537,0,0,163,11
2023-01-06,P002,Smartphone,Electronics,S03,Delhi,27874,0,0,158,5
2023-01-07,P002,Smartphone,Electronics,S03,Delhi,25118,8,0,147,11
2023-01-08,P002,Smartphone,Electronics,S03,Delhi,25090,5,0,136,11
2023-01-09,P002,Smartphone,Electronics,S03,Delhi,24373,8,0,127,9
2023-01-10,P002,Smartphone,Electronics,S03,Delhi,21016,5,0,117,10
2023-01-11,P002,Smartphone,Electronics,S03,Delhi,24776,5,0,108,9
2023-01-12,P002,Smartphone,Electronics,S03,Delhi,22853,0,0,100,8
2023-01-13,P002,Smartphone,Electronics,S03,Delhi,23381,0,0,92,8
2023-01-14,P002,Smartphone,Electronics,S03,Delhi,24840,5,0,80,12
2023-01-15,P002,Smartphone,Electronics,S03,Delhi,23181,5,0,68,12
2023-01-16,P002,Smartphone,Electronics,S03,Delhi,24776,5,0,58,10
2023-01-17,P002,Smartphone,Electronics,S03,Delhi,22748,5,0,49,9
2023-01-18,P002,Smartphone,Electronics,S03,Delhi,23655,10,1,35,14
2023-01-19,P002,Smartphone,Electronics,S03,Delhi,23905,0,0,25,10
2023-01-20,P002,Smartphone,Electronics,S03,Delhi,19081,20,1,89,21
2023-01-21,P002,Smartphone,Electronics,S03,Delhi,25626,0,0,77,12
2023-01-22,P002,Smartphone,Electronics,S03,Delhi,23481,0,0,68,9
2023-01-23,P002,Smartphone,Electronics,S03,Delhi,23338,5,0,57,11
2023-01-24,P002,Smartphone,Electronics,S03,Delhi,25568,0,0,50,7
2023-01-25,P002,Smartphone,Electronics,S03,Delhi,23305,5,0,39,11
2023-01-26,P002,Smartphone,Electronics,S03,Delhi,23161,5,0,31,8
2023-01-27,P002,Smartphone,Electronics,S03,Delhi,28494,0,0,25,6
2023-01-28,P002,Smartphone,Electronics,S03,Delhi,23319,5,0,153,11
2023-01-29,P002,Smartphone,Electronics,S03,Delhi,23174,5,0,142,11
2023-01-30,P002,Smartphone,Electronics,S03,Delhi,23722,8,0,132,10
2023-01-31,P002,Smartphone,Electronics,S03,Delhi,23268,8,0,125,7
2023-02-01,P002,Smartphone,Electronics,S03,Delhi,22638,5,0,117,8
2023-02-02,P002,Smartphone,Electronics,S03,Delhi,27038,5,0,107,10
2023-02-03,P002,Smartphone,Electronics,S03,Delhi,23217,5,0,98,9
2023-02-04,P002,Smartphone,Electronics,S03,Delhi,24750,0,0,84,14
2023-02-05,P002,Smartphone,Electronics,S03,Delhi,21340,0,0,69,15
2023-02-06,P002,Smartphone,Electronics,S03,Delhi,23990,0,0,59,10
2023-02-07,P002,Smartphone,Electronics,S03,Delhi,26598,0,0,51,8
2023-02-08,P002,Smartphone,Electronics,S03,Delhi,20480,8,0,40,11
2023-02-09,P002,Smartphone,Electronics,S03,Delhi,27574,0,0,31,9
2023-02-10,P002,Smartphone,Electronics,S03,Delhi,23031,5,0,22,9
2023-02-11,P002,Smartphone,Electronics,S03,Delhi,23881,0,0,100,10
2023-02-12,P002,Smartphone,Electronics,S03,Delhi,24756,8,0,85,15
2023-02-13,P002,Smartphone,Electronics,S03,Delhi,21650,8,0,75,10
2023-02-14,P002,Smartphone,Electronics,S03,Delhi,19557,20,1,58,17
2023-02-15,P002,Smartphone,Electronics,S03,Delhi,23979,5,0,49,9
2023-02-16,P002,Smartphone,Electronics,S03,Delhi,24434,5,0,37,12
2023-02-17,P002,Smartphone,Electronics,S03,Delhi,25302,5,0,27,10
2023-02-18,P002,Smartphone,Electronics,S03,Delhi,21067,0,0,160,15
2023-02-19,P002,Smartphone,Electronics,S03,Delhi,19965,0,0,145,15
2023-02-20,P002,Smartphone,Electronics,S03,Delhi,23952,5,0,135,10
2023-02-21,P002,Smartphone,Electronics,S03,Delhi,25978,0,0,128,7
2023-02-22,P002,Smartphone,Electronics,S03,Delhi,19878,15,1,196,21
2023-02-23,P002,Smartphone,Electronics,S03,Delhi,23545,5,0,185,11
2023-02-24,P002,Smartphone,Electronics,S03,Delhi,22465,0,0,172,13
2023-02-25,P002,Smartphone,Electronics,S03,Delhi,26991,0,0,160,12
2023-02-26,P002,Smartphone,Electronics,S03,Delhi,23060,8,0,148,12
2023-02-27,P002,Smartphone,Electronics,S03,Delhi,24379,0,0,137,11
2023-02-28,P002,Smartphone,Electronics,S03,Delhi,25126,5,0,127,10
2023-03-01,P002,Smartphone,Electronics,S03,Delhi,26215,0,0,116,11
2023-03-02,P002,Smartphone,Electronics,S03,Delhi,22546,0,0,104,12
2023-03-03,P002,Smartphone,Electronics,S03,Delhi,21355,8,0,92,12
2023-03-04,P002,Smartphone,Electronics,S03,Delhi,26706,0,0,81,11
2023-03-05,P002,Smartphone,Electronics,S03,Delhi,26249,0,0,70,11
2023-03-06,P002,Smartphone,Electronics,S03,Delhi,24879,5,0,58,12
2023-03-07,P002,Smartphone,Electronics,S03,Delhi,23524,0,0,49,9
2023-03-08,P002,Smartphone,Electronics,S03,Delhi,23894,5,0,181,9
2023-03-09,P002,Smartphone,Electronics,S03,Delhi,27545,5,0,173,8
2023-03-10,P002,Smartphone,Electronics,S03,Delhi,26697,0,0,164,9
2023-03-11,P002,Smartphone,Electronics,S03,Delhi,22398,8,0,151,13
2023-03-12,P002,Smartphone,Electronics,S03,Delhi,27039,0,0,136,15
2023-03-13,P002,Smartphone,Electronics,S03,Delhi,25032,5,0,124,12
2023-03-14,P002,Smartphone,Electronics,S03,Delhi,22097,5,0,112,12
2023-03-15,P002,Smartphone,Electronics,S03,Delhi,23301,10,1,198,16
2023-03-16,P002,Smartphone,Electronics,S03,Delhi,27768,0,0,188,10
2023-03-17,P002,Smartphone,Electronics,S03,Delhi,22310,15,1,169,19
2023-03-18,P002,Smartphone,Electronics,S03,Delhi,28026,8,0,161,8
2023-03-19,P002,Smartphone,Electronics,S03,Delhi,20365,5,0,145,16
2023-03-20,P002,Smartphone,Electronics,S03,Delhi,24286,0,0,139,6
2023-03-21,P002,Smartphone,Electronics,S03,Delhi,24718,0,0,128,11
2023-03-22,P002,Smartphone,Electronics,S03,Delhi,23429,5,0,117,11
2023-03-23,P002,Smartphone,Electronics,S03,Delhi,24060,0,0,107,10
2023-03-24,P002,Smartphone,Electronics,S03,Delhi,22092,20,1,82,25
2023-03-25,P002,Smartphone,Electronics,S03,Delhi,20894,15,1,52,30
2023-03-26,P002,Smartphone,Electronics,S03,Delhi,24607,8,0,40,12
2023-03-27,P002,Smartphone,Electronics,S03,Delhi,25660,0,0,29,11
2023-03-28,P002,Smartphone,Electronics,S03,Delhi,24209,8,0,20,9
2023-03-29,P002,Smartphone,Electronics,S03,Delhi,23684,5,0,101,9
2023-03-30,P002,Smartphone,Electronics,S03,Delhi,25033,8,0,88,13
2023-03-31,P002,Smartphone,Electronics,S03,Delhi,19798,20,1,68,20
2023-04-01,P002,Smartphone,Electronics,S03,Delhi,21020,5,0,193,14
2023-04-02,P002,Smartphone,Electronics,S03,Delhi,28140,0,0,187,6
2023-04-03,P002,Smartphone,Electronics,S03,Delhi,28468,0,0,179,8
2023-04-04,P002,Smartphone,Electronics,S03,Delhi,23796,5,0,167,12
2023-04-05,P002,Smartphone,Electronics,S03,Delhi,19731,5,0,155,12
2023-04-06,P002,Smartphone,Electronics,S03,Delhi,21613,20,1,136,19
2023-04-07,P002,Smartphone,Electronics,S03,Delhi,26827,0,0,124,12
2023-04-08,P002,Smartphone,Electronics,S03,Delhi,20270,20,1,92,32
2023-04-09,P002,Smartphone,Electronics,S03,Delhi,27589,0,0,81,11
2023-04-10,P002,Smartphone,Electronics,S03,Delhi,26858,0,0,72,9
2023-04-11,P002,Smartphone,Electronics,S03,Delhi,26163,0,0,61,11
2023-04-12,P002,Smartphone,Electronics,S03,Delhi,25884,5,0,52,9
2023-04-13,P002,Smartphone,Electronics,S03,Delhi,27147,0,0,43,9
2023-04-14,P002,Smartphone,Electronics,S03,Delhi,29681,0,0,36,7
2023-04-15,P002,Smartphone,Electronics,S03,Delhi,22666,0,0,172,13
2023-04-16,P002,Smartphone,Electronics,S03,Delhi,23743,5,0,158,14
2023-04-17,P002,Smartphone,Electronics,S03,Delhi,24809,5,0,146,12
2023-04-18,P002,Smartphone,Electronics,S03,Delhi,18827,5,0,137,9
2023-04-19,P002,Smartphone,Electronics,S03,Delhi,22314,5,0,125,12
2023-04-20,P002,Smartphone,Electronics,S03,Delhi,25399,0,0,114,11
2023-04-21,P002,Smartphone,Electronics,S03,Delhi,24083,5,0,106,8
2023-04-22,P002,Smartphone,Electronics,S03,Delhi,22239,5,0,219,15
2023-04-23,P002,Smartphone,Electronics,S03,Delhi,24368,8,0,206,13
2023-04-24,P002,Smartphone,Electronics,S03,Delhi,25677,5,0,197,9
2023-04-25,P002,Smartphone,Electronics,S03,Delhi,23247,0,0,185,12
2023-04-26,P002,Smartphone,Electronics,S03,Delhi,23711,5,0,173,12
2023-04-27,P002,Smartphone,Electronics,S03,Delhi,22117,5,0,160,13
2023-04-28,P002,Smartphone,Electronics,S03,Delhi,20873,20,1,144,16
2023-04-29,P002,Smartphone,Electronics,S03,Delhi,24993,0,0,135,9
2023-04-30,P002,Smartphone,Electronics,S03,Delhi,27939,0,0,127,8
2023-05-01,P002,Smartphone,Electronics,S03,Delhi,24622,0,0,242,9
2023-05-02,P002,Smartphone,Electronics,S03,Delhi,24271,5,0,234,8
2023-05-03,P002,Smartphone,Electronics,S03,Delhi,28583,0,0,227,7
2023-05-04,P002,Smartphone,Electronics,S03,Delhi,25937,0,0,219,8
2023-05-05,P002,Smartphone,Electronics,S03,Delhi,26528,5,0,209,10
2023-05-06,P002,Smartphone,Electronics,S03,Delhi,23702,8,0,197,12
2023-05-07,P002,Smartphone,Electronics,S03,Delhi,21319,0,0,179,18
2023-05-08,P002,Smartphone,Electronics,S03,Delhi,26707,0,0,170,9
2023-05-09,P002,Smartphone,Electronics,S03,Delhi,25957,0,0,162,8
2023-05-10,P002,Smartphone,Electronics,S03,Delhi,20126,5,0,150,12
2023-05-11,P002,Smartphone,Electronics,S03,Delhi,23404,0,0,141,9
2023-05-12,P002,Smartphone,Electronics,S03,Delhi,24894,0,0,133,8
2023-05-13,P002,Smartphone,Electronics,S03,Delhi,23597,5,0,123,10
2023-05-14,P002,Smartphone,Electronics,S03,Delhi,24862,8,0,111,12
2023-05-15,P002,Smartphone,Electronics,S03,Delhi,24752,5,0,104,7
2023-05-16,P002,Smartphone,Electronics,S03,Delhi,26179,0,0,92,12
2023-05-17,P002,Smartphone,Electronics,S03,Delhi,23973,5,0,82,10
2023-05-18,P002,Smartphone,Electronics,S03,Delhi,22561,8,0,72,10
2023-05-19,P002,Smartphone,Electronics,S03,Delhi,25945,8,0,59,13
2023-05-20,P002,Smartphone,Electronics,S03,Delhi,24352,5,0,48,11
2023-05-21,P002,Smartphone,Electronics,S03,Delhi,26246,0,0,38,10
2023-05-22,P002,Smartphone,Electronics,S03,Delhi,22563,5,0,29,9
2023-05-23,P002,Smartphone,Electronics,S03,Delhi,29082,0,0,20,9
2023-05-24,P002,Smartphone,Electronics,S03,Delhi,26070,5,0,114,11
2023-05-25,P002,Smartphone,Electronics,S03,Delhi,22975,5,0,104,10
2023-05-26,P002,Smartphone,Electronics,S03,Delhi,27329,0,0,94,10
2023-05-27,P002,Smartphone,Electronics,S03,Delhi,24944,0,0,80,14
2023-05-28,P002,Smartphone,Electronics,S03,Delhi,23287,0,0,69,11
2023-05-29,P002,Smartphone,Electronics,S03,Delhi,24466,0,0,60,9
2023-05-30,P002,Smartphone,Electronics,S03,Delhi,21521,8,0,45,15
2023-05-31,P002,Smartphone,Electronics,S03,Delhi,27875,5,0,38,7
2023-06-01,P002,Smartphone,Electronics,S03,Delhi,25183,0,0,31,7
2023-06-02,P002,Smartphone,Electronics,S03,Delhi,25853,5,0,22,9
2023-06-03,P002,Smartphone,Electronics,S03,Delhi,19729,8,0,125,12
2023-06-04,P002,Smartphone,Electronics,S03,Delhi,24848,20,1,109,16
2023-06-05,P002,Smartphone,Electronics,S03,Delhi,23114,10,1,101,8
2023-06-06,P002,Smartphone,Electronics,S03,Delhi,26046,0,0,94,7
2023-06-07,P002,Smartphone,Electronics,S03,Delhi,24305,5,0,86,8
2023-06-08,P002,Smartphone,Electronics,S03,Delhi,24014,5,0,80,6
2023-06-09,P002,Smartphone,Electronics,S03,Delhi,24432,0,0,72,8
2023-06-10,P002,Smartphone,Electronics,S03,Delhi,23288,5,0,60,12
2023-06-11,P002,Smartphone,Electronics,S03,Delhi,25082,0,0,52,8
2023-06-12,P002,Smartphone,Electronics,S03,Delhi,24568,5,0,47,5
2023-06-13,P002,Smartphone,Electronics,S03,Delhi,24584,15,1,38,9
2023-06-14,P002,Smartphone,Electronics,S03,Delhi,26792,0,0,30,8
2023-06-15,P002,Smartphone,Electronics,S03,Delhi,22738,0,0,22,8
2023-06-16,P002,Smartphone,Electronics,S03,Delhi,21731,8,0,131,8
2023-06-17,P002,Smartphone,Electronics,S03,Delhi,20223,5,0,118,13
2023-06-18,P002,Smartphone,Electronics,S03,Delhi,21227,0,0,103,15
2023-06-19,P002,Smartphone,Electronics,S03,Delhi,17958,25,1,86,17
2023-06-20,P002,Smartphone,Electronics,S03,Delhi,20871,5,0,77,9
2023-06-21,P002,Smartphone,Electronics,S03,Delhi,20806,15,1,62,15
2023-06-22,P002,Smartphone,Electronics,S03,Delhi,22253,5,0,53,9
2023-06-23,P002,Smartphone,Electronics,S03,Delhi,23352,0,0,45,8
2023-06-24,P002,Smartphone,Electronics,S03,Delhi,19442,25,1,157,26
2023-06-25,P002,Smartphone,Electronics,S03,Delhi,22714,5,0,146,11
2023-06-26,P002,Smartphone,Electronics,S03,Delhi,19881,15,1,131,15
2023-06-27,P002,Smartphone,Electronics,S03,Delhi,22549,5,0,122,9
2023-06-28,P002,Smartphone,Electronics,S03,Delhi,22747,8,0,114,8
2023-06-29,P002,Smartphone,Electronics,S03,Delhi,19664,25,1,93,21
2023-06-30,P002,Smartphone,Electronics,S03,Delhi,24027,5,0,87,6
2023-07-01,P002,Smartphone,Electronics,S03,Delhi,24590,5,0,190,10
2023-07-02,P002,Smartphone,Electronics,S03,Delhi,26350,0,0,185,5
2023-07-03,P002,Smartphone,Electronics,S03,Delhi,26262,5,0,177,8
2023-07-04,P002,Smartphone,Electronics,S03,Delhi,21864,0,0,168,9
2023-07-05,P002,Smartphone,Electronics,S03,Delhi,25825,5,0,160,8
2023-07-06,P002,Smartphone,Electronics,S03,Delhi,27198,0,0,154,6
2023-07-07,P002,Smartphone,Electronics,S03,Delhi,24171,0,0,148,6
2023-07-08,P002,Smartphone,Electronics,S03,Delhi,28435,0,0,223,8
2023-07-09,P002,Smartphone,Electronics,S03,Delhi,25721,5,0,212,11
2023-07-10,P002,Smartphone,Electronics,S03,Delhi,18730,25,1,194,18
2023-07-11,P002,Smartphone,Electronics,S03,Delhi,20520,8,0,186,8
2023-07-12,P002,Smartphone,Electronics,S03,Delhi,19164,25,1,168,18
2023-07-13,P002,Smartphone,Electronics,S03,Delhi,23484,0,0,162,6
2023-07-14,P002,Smartphone,Electronics,S03,Delhi,23024,15,1,148,14
2023-07-15,P002,Smartphone,Electronics,S03,Delhi,24535,0,0,227,11
2023-07-16,P002,Smartphone,Electronics,S03,Delhi,23350,0,0,217,10
2023-07-17,P002,Smartphone,Electronics,S03,Delhi,22857,5,0,210,7
2023-07-18,P002,Smartphone,Electronics,S03,Delhi,25396,0,0,202,8
2023-07-19,P002,Smartphone,Electronics,S03,Delhi,25269,0,0,194,8
2023-07-20,P002,Smartphone,Electronics,S03,Delhi,26249,0,0,183,11
2023-07-21,P002,Smartphone,Electronics,S03,Delhi,20593,25,1,166,17
2023-07-22,P002,Smartphone,Electronics,S03,Delhi,26059,5,0,277,8
2023-07-23,P002,Smartphone,Electronics,S03,Delhi,23865,15,1,263,14
2023-07-24,P002,Smartphone,Electronics,S03,Delhi,25246,0,0,257,6
2023-07-25,P002,Smartphone,Electronics,S03,Delhi,17802,25,1,241,16
2023-07-26,P002,Smartphone,Electronics,S03,Delhi,26631,8,0,233,8
2023-07-27,P002,Smartphone,Electronics,S03,Delhi,22269,10,1,217,16
2023-07-28,P002,Smartphone,Electronics,S03,Delhi,26345,0,0,210,7
2023-07-29,P002,Smartphone,Electronics,S03,Delhi,26350,0,0,201,9
2023-07-30,P002,Smartphone,Electronics,S03,Delhi,29422,5,0,192,9
2023-07-31,P002,Smartphone,Electronics,S03,Delhi,22251,8,0,182,10
2023-08-01,P002,Smartphone,Electronics,S03,Delhi,24792,5,0,313,8
2023-08-02,P002,Smartphone,Electronics,S03,Delhi,26587,0,0,304,9
2023-08-03,P002,Smartphone,Electronics,S03,Delhi,25052,5,0,296,8
2023-08-04,P002,Smartphone,Electronics,S03,Delhi,23508,5,0,288,8
2023-08-05,P002,Smartphone,Electronics,S03,Delhi,25572,0,0,276,12
2023-08-06,P002,Smartphone,Electronics,S03,Delhi,24803,0,0,264,12
2023-08-07,P002,Smartphone,Electronics,S03,Delhi,26748,0,0,256,8
2023-08-08,P002,Smartphone,Electronics,S03,Delhi,20977,0,0,327,10
2023-08-09,P002,Smartphone,Electronics,S03,Delhi,23712,5,0,322,5
2023-08-10,P002,Smartphone,Electronics,S03,Delhi,20306,15,1,309,13
2023-08-11,P002,Smartphone,Electronics,S03,Delhi,28762,5,0,303,6
2023-08-12,P002,Smartphone,Electronics,S03,Delhi,25986,0,0,296,7
2023-08-13,P002,Smartphone,Electronics,S03,Delhi,24874,0,0,285,11
2023-08-14,P002,Smartphone,Electronics,S03,Delhi,22524,25,1,272,13
2023-08-15,P002,Smartphone,Electronics,S03,Delhi,17500,20,1,386,14
2023-08-16,P002,Smartphone,Electronics,S03,Delhi,24461,5,0,379,7
2023-08-17,P002,Smartphone,Electronics,S03,Delhi,24583,0,0,372,7
2023-08-18,P002,Smartphone,Electronics,S03,Delhi,25846,0,0,362,10
2023-08-19,P002,Smartphone,Electronics,S03,Delhi,26455,5,0,352,10
2023-08-20,P002,Smartphone,Electronics,S03,Delhi,24129,8,0,343,9
2023-08-21,P002,Smartphone,Electronics,S03,Delhi,25614,8,0,337,6
2023-08-22,P002,Smartphone,Electronics,S03,Delhi,27417,5,0,443,7
2023-08-23,P002,Smartphone,Electronics,S03,Delhi,24928,0,0,435,8
2023-08-24,P002,Smartphone,Electronics,S03,Delhi,22859,5,0,427,8
2023-08-25,P002,Smartphone,Electronics,S03,Delhi,22848,0,0,420,7
2023-08-26,P002,Smartphone,Electronics,S03,Delhi,24124,8,0,412,8
2023-08-27,P002,Smartphone,Electronics,S03,Delhi,20104,8,0,400,12
2023-08-28,P002,Smartphone,Electronics,S03,Delhi,20526,5,0,393,7
2023-08-29,P002,Smartphone,Electronics,S03,Delhi,26513,0,0,386,7
2023-08-30,P002,Smartphone,Electronics,S03,Delhi,27570,0,0,382,4
2023-08-31,P002,Smartphone,Electronics,S03,Delhi,23571,5,0,374,8
2023-09-01,P002,Smartphone,Electronics,S03,Delhi,21525,5,0,501,13
2023-09-02,P002,Smartphone,Electronics,S03,Delhi,23489,5,0,488,13
2023-09-03,P002,Smartphone,Electronics,S03,Delhi,26208,10,1,469,19
2023-09-04,P002,Smartphone,Electronics,S03,Delhi,24053,0,0,459,10
2023-09-05,P002,Smartphone,Electronics,S03,Delhi,26203,0,0,450,9
2023-09-06,P002,Smartphone,Electronics,S03,Delhi,24101,5,0,442,8
2023-09-07,P002,Smartphone,Electronics,S03,Delhi,24598,5,0,435,7
2023-09-08,P002,Smartphone,Electronics,S03,Delhi,29274,5,0,427,8
2023-09-09,P002,Smartphone,Electronics,S03,Delhi,21656,5,0,413,14
2023-09-10,P002,Smartphone,Electronics,S03,Delhi,21748,5,0,400,13
2023-09-11,P002,Smartphone,Electronics,S03,Delhi,24151,5,0,388,12
2023-09-12,P002,Smartphone,Electronics,S03,Delhi,22813,8,0,381,7
2023-09-13,P002,Smartphone,Electronics,S03,Delhi,23772,0,0,372,9
2023-09-14,P002,Smartphone,Electronics,S03,Delhi,23918,5,0,363,9
2023-09-15,P002,Smartphone,Electronics,S03,Delhi,19570,5,0,499,10
2023-09-16,P002,Smartphone,Electronics,S03,Delhi,21905,8,0,486,13
2023-09-17,P002,Smartphone,Electronics,S03,Delhi,24937,0,0,474,12
2023-09-18,P002,Smartphone,Electronics,S03,Delhi,28434,0,0,467,7
2023-09-19,P002,Smartphone,Electronics,S03,Delhi,21103,8,0,457,10
2023-09-20,P002,Smartphone,Electronics,S03,Delhi,25746,0,0,448,9
2023-09-21,P002,Smartphone,Electronics,S03,Delhi,20501,20,1,428,20
2023-09-22,P002,Smartphone,Electronics,S03,Delhi,19836,25,1,521,21
2023-09-23,P002,Smartphone,Electronics,S03,Delhi,29255,0,0,512,9
2023-09-24,P002,Smartphone,Electronics,S03,Delhi,22640,0,0,499,13
2023-09-25,P002,Smartphone,Electronics,S03,Delhi,27945,5,0,494,5
2023-09-26,P002,Smartphone,Electronics,S03,Delhi,23481,5,0,484,10
2023-09-27,P002,Smartphone,Electronics,S03,Delhi,23813,5,0,474,10
2023-09-28,P002,Smartphone,Electronics,S03,Delhi,23563,0,0,465,9
2023-09-29,P002,Smartphone,Electronics,S03,Delhi,24703,0,0,457,8
2023-09-30,P002,Smartphone,Electronics,S03,Delhi,23664,5,0,445,12
2023-10-01,P002,Smartphone,Electronics,S03,Delhi,22856,5,0,513,13
2023-10-02,P002,Smartphone,Electronics,S03,Delhi,29634,0,0,507,6
2023-10-03,P002,Smartphone,Electronics,S03,Delhi,27571,0,0,499,8
2023-10-04,P002,Smartphone,Electronics,S03,Delhi,21890,8,0,490,9
2023-10-05,P002,Smartphone,Electronics,S03,Delhi,25279,0,0,478,12
2023-10-06,P002,Smartphone,Electronics,S03,Delhi,23009,5,0,469,9
2023-10-07,P002,Smartphone,Electronics,S03,Delhi,27020,0,0,456,13
2023-10-08,P002,Smartphone,Electronics,S03,Delhi,21855,0,0,546,15
2023-10-09,P002,Smartphone,Electronics,S03,Delhi,18603,25,1,517,29
2023-10-10,P002,Smartphone,Electronics,S03,Delhi,25076,5,0,506,11
2023-10-11,P002,Smartphone,Electronics,S03,Delhi,23762,5,0,496,10
2023-10-12,P002,Smartphone,Electronics,S03,Delhi,21620,0,0,486,10
2023-10-13,P002,Smartphone,Electronics,S03,Delhi,27155,0,0,477,9
2023-10-14,P002,Smartphone,Electronics,S03,Delhi,22750,0,0,466,11
2023-10-15,P002,Smartphone,Electronics,S03,Delhi,23615,0,0,551,12
2023-10-16,P002,Smartphone,Electronics,S03,Delhi,22471,10,1,528,23
2023-10-17,P002,Smartphone,Electronics,S03,Delhi,27319,0,0,521,7
2023-10-18,P002,Smartphone,Electronics,S03,Delhi,30686,0,0,513,8
2023-10-19,P002,Smartphone,Electronics,S03,Delhi,22695,0,0,504,9
2023-10-20,P002,Smartphone,Electronics,S03,Delhi,24779,8,0,493,11
2023-10-21,P002,Smartphone,Electronics,S03,Delhi,24868,0,0,479,14
2023-10-22,P002,Smartphone,Electronics,S03,Delhi,23512,5,0,591,12
2023-10-23,P002,Smartphone,Electronics,S03,Delhi,25321,0,0,582,9
2023-10-24,P002,Smartphone,Electronics,S03,Delhi,29332,5,0,575,7
2023-10-25,P002,Smartphone,Electronics,S03,Delhi,22465,5,0,562,13
2023-10-26,P002,Smartphone,Electronics,S03,Delhi,23809,0,0,553,9
2023-10-27,P002,Smartphone,Electronics,S03,Delhi,18261,20,1,531,22
2023-10-28,P002,Smartphone,Electronics,S03,Delhi,26008,0,0,519,12
2023-10-29,P002,Smartphone,Electronics,S03,Delhi,26429,0,0,510,9
2023-10-30,P002,Smartphone,Electronics,S03,Delhi,23586,0,0,501,9
2023-10-31,P002,Smartphone,Electronics,S03,Delhi,22655,0,0,494,7
2023-11-01,P002,Smartphone,Electronics,S03,Delhi,24384,0,0,609,16
2023-11-02,P002,Smartphone,Electronics,S03,Delhi,27928,5,0,601,8
2023-11-03,P002,Smartphone,Electronics,S03,Delhi,21975,5,0,584,17
2023-11-04,P002,Smartphone,Electronics,S03,Delhi,24012,5,0,564,20
2023-11-05,P002,Smartphone,Electronics,S03,Delhi,23779,0,0,553,11
2023-11-06,P002,Smartphone,Electronics,S03,Delhi,25715,5,0,537,16
2023-11-07,P002,Smartphone,Electronics,S03,Delhi,26426,0,0,523,14
2023-11-08,P002,Smartphone,Electronics,S03,Delhi,21846,15,1,598,21
2023-11-09,P002,Smartphone,Electronics,S03,Delhi,25936,5,0,583,15
2023-11-10,P002,Smartphone,Electronics,S03,Delhi,21602,8,0,565,18
2023-11-11,P002,Smartphone,Electronics,S03,Delhi,22935,5,0,549,16
2023-11-12,P002,Smartphone,Electronics,S03,Delhi,23598,5,0,531,18
2023-11-13,P002,Smartphone,Electronics,S03,Delhi,22294,5,0,516,15
2023-11-14,P002,Smartphone,Electronics,S03,Delhi,26629,0,0,501,15
2023-11-15,P002,Smartphone,Electronics,S03,Delhi,22853,15,1,619,23
2023-11-16,P002,Smartphone,Electronics,S03,Delhi,26451,0,0,606,13
2023-11-17,P002,Smartphone,Electronics,S03,Delhi,26071,0,0,587,19
2023-11-18,P002,Smartphone,Electronics,S03,Delhi,28310,0,0,576,11
2023-11-19,P002,Smartphone,Electronics,S03,Delhi,24020,0,0,557,19
2023-11-20,P002,Smartphone,Electronics,S03,Delhi,26177,5,0,542,15
2023-11-21,P002,Smartphone,Electronics,S03,Delhi,27559,0,0,532,10
2023-11-22,P002,Smartphone,Electronics,S03,Delhi,24376,5,0,647,15
2023-11-23,P002,Smartphone,Electronics,S03,Delhi,26824,0,0,631,16
2023-11-24,P002,Smartphone,Electronics,S03,Delhi,23087,5,0,613,18
